,apparentTemperature,cloudCover,humidity,precipType,pressure,summary,temperature,windBearing,windSpeed
20/02/2018 12:00,4.5,0.86,0.9,rain,1019.89,Mostly Cloudy,7.12,345,3.94
20/02/2018 13:00,5.09,0.94,0.84,rain,1019.89,Overcast,7.65,344,4.05
20/02/2018 14:00,5.6,0.88,0.79,,1019.93,Mostly Cloudy,7.89,342,3.65
20/02/2018 15:00,5.67,0.75,0.78,rain,1019.97,Mostly Cloudy,7.9,342,3.53
20/02/2018 16:00,4.33,0.94,0.85,rain,1015.23,Overcast,6.76,350,3.44
20/02/2018 17:00,3.32,0.88,0.86,rain,1020.2,Mostly Cloudy,6.61,343,5.05
20/02/2018 18:00,3.08,0.94,0.86,rain,1020.84,Overcast,6.42,348,5.06
20/02/2018 19:00,3.34,0.94,0.87,rain,1021.61,Overcast,6.34,2,4.31
20/02/2018 20:00,3.29,0.94,0.89,rain,1022.94,Overcast,5.86,19,3.36
20/02/2018 21:00,2.54,0.94,0.89,,1023.89,Overcast,5.18,46,3.26
20/02/2018 22:00,2.66,0.94,0.89,,1024.87,Overcast,4.63,45,2.28
20/02/2018 23:00,1.92,0.81,0.89,,1025.4,Mostly Cloudy,4.21,49,2.54
21/02/2018 00:00,1.76,0.87,0.88,,1025.81,Mostly Cloudy,3.63,48,2
21/02/2018 01:00,2.83,0.3,0.89,,1026.27,Partly Cloudy,2.83,25,1.29
21/02/2018 02:00,0.98,0.17,0.91,,1026.84,Clear,2.23,6,1.37
21/02/2018 03:00,0.2,0.17,0.92,,1027,Clear,1.91,10,1.65
21/02/2018 04:00,1.69,0.1,0.93,,1027.06,Clear,1.69,17,1.2
21/02/2018 05:00,1.47,0.15,0.93,,1027.31,Clear,1.47,16,1.32
21/02/2018 06:00,1.29,0,0.93,,1027.31,Clear,1.29,7,1.09
21/02/2018 07:00,1.07,0.1,0.93,,1027.39,Foggy,1.07,0,0.94
21/02/2018 08:00,1.52,0.1,0.94,,1027.33,Foggy,1.52,17,0.96
21/02/2018 09:00,2.6,0.21,0.92,,1027.73,Clear,2.6,22,1.14
21/02/2018 10:00,2.3,0.05,0.89,,1028.02,Clear,3.71,30,1.63
21/02/2018 11:00,3.45,0.39,0.86,,1028.02,Partly Cloudy,4.52,30,1.46
21/02/2018 12:00,4.06,0.44,0.81,,1027.8,Partly Cloudy,5.23,27,1.62
21/02/2018 13:00,4.43,0.44,0.78,,1027.35,Partly Cloudy,5.58,33,1.64
21/02/2018 14:00,4.46,0.48,0.77,,1026.57,Partly Cloudy,5.71,26,1.75
21/02/2018 15:00,4.52,0.88,0.76,,1026.07,Mostly Cloudy,5.73,26,1.72
21/02/2018 16:00,4.48,0.94,0.8,,1025.88,Overcast,5.29,25,1.35
21/02/2018 17:00,5.01,0.88,0.82,,1025.7,Mostly Cloudy,5.01,22,1.1
21/02/2018 18:00,4.75,0.94,0.85,rain,1025.82,Overcast,4.75,16,1.19
21/02/2018 19:00,4.54,0.94,0.87,rain,1026,Overcast,4.54,34,0.93
21/02/2018 20:00,4.31,0.94,0.88,rain,1025.98,Overcast,4.31,32,1.24
21/02/2018 21:00,2.98,0.94,0.89,rain,1026.17,Overcast,4.02,37,1.39
21/02/2018 22:00,2.72,0.94,0.9,,1026.13,Overcast,3.77,31,1.37
21/02/2018 23:00,2.36,0.81,0.9,,1025.74,Mostly Cloudy,3.47,34,1.39
22/02/2018 00:00,1.77,0.88,0.91,rain,1025.74,Mostly Cloudy,3.27,37,1.65
22/02/2018 01:00,1.18,0.94,0.92,,1025.42,Overcast,3.18,57,2.07
22/02/2018 02:00,1.13,0.66,0.89,,1025.23,Mostly Cloudy,3.01,66,1.94
22/02/2018 03:00,0.27,0.67,0.89,,1024.82,Mostly Cloudy,1.98,53,1.67
22/02/2018 04:00,-0.42,0.29,0.87,,1024.4,Partly Cloudy,1.55,55,1.81
22/02/2018 05:00,-0.34,0.68,0.84,,1024.6,Mostly Cloudy,1.47,52,1.69
22/02/2018 06:00,-0.62,0.94,0.83,,1024.82,Overcast,1.67,59,2.1
22/02/2018 07:00,-0.38,0.94,0.8,,1024.89,Overcast,1.84,62,2.06
22/02/2018 08:00,-0.12,0.94,0.75,,1025.12,Overcast,2.28,69,2.3
22/02/2018 09:00,-0.13,0.94,0.74,,1025.14,Overcast,2.51,72,2.57
22/02/2018 10:00,-0.02,0.94,0.72,,1025.23,Overcast,2.8,76,2.86
22/02/2018 11:00,0.26,0.94,0.67,,1025.18,Overcast,3.48,82,3.58
22/02/2018 12:00,-1.28,0.66,0.64,,1024.95,Mostly Cloudy,3.46,84,6.52
22/02/2018 13:00,-0.14,0.66,0.63,,1024.8,Mostly Cloudy,4.3,86,6.37
22/02/2018 14:00,0.58,0.61,0.56,,1024.22,Mostly Cloudy,4.99,97,6.79
22/02/2018 15:00,2.37,0.31,0.56,,1023.82,Partly Cloudy,5.13,90,3.43
22/02/2018 16:00,1.67,0.13,0.57,,1023.78,Clear,4.5,85,3.33
22/02/2018 17:00,1.09,0,0.6,,1023.63,Clear,3.51,83,2.55
22/02/2018 18:00,0.23,0,0.68,,1023.56,Clear,2.21,70,1.9
22/02/2018 19:00,-0.57,0,0.72,,1023.84,Clear,1.44,56,1.83
22/02/2018 20:00,-1.36,0,0.77,,1023.77,Clear,0.89,55,1.96
22/02/2018 21:00,-1.81,0,0.8,,1023.68,Clear,0.52,51,1.97
22/02/2018 22:00,-2.15,0,0.83,,1023.77,Clear,0.61,61,2.36
22/02/2018 23:00,-1.9,0,0.84,,1023.51,Clear,0.63,72,2.15
23/02/2018 00:00,-1.95,0.22,0.86,,1023.42,Clear,0.19,72,1.78
23/02/2018 01:00,-1.84,0.13,0.87,,1023.01,Clear,-0.13,72,1.46
23/02/2018 02:00,-2,0.15,0.85,,1023.18,Clear,-0.09,74,1.6
23/02/2018 03:00,-2.2,0.13,0.84,,1022.75,Clear,-0.46,77,1.45
23/02/2018 04:00,-2.54,0,0.82,,1022.62,Clear,-0.46,81,1.67
23/02/2018 05:00,-2.26,0.5,0.82,,1022.6,Partly Cloudy,-0.65,67,1.36
23/02/2018 06:00,-2.59,0.8,0.8,,1022.8,Mostly Cloudy,-0.3,75,1.84
23/02/2018 07:00,-2.25,0.86,0.79,,1022.93,Mostly Cloudy,0.44,75,2.27
23/02/2018 08:00,-1.98,0.86,0.77,,1022.75,Mostly Cloudy,0.82,73,2.42
23/02/2018 09:00,-0.68,0.67,0.73,,1022.9,Mostly Cloudy,1.95,82,2.48
23/02/2018 10:00,-0.51,0.67,0.68,,1022.84,Mostly Cloudy,2.76,88,3.42
23/02/2018 11:00,0.02,0.88,0.65,,1022.79,Mostly Cloudy,3.23,89,3.5
23/02/2018 12:00,0.09,0.94,0.66,rain,1022.25,Overcast,3.23,89,3.38
23/02/2018 13:00,-0.04,0.94,0.64,,1021.67,Overcast,3.22,81,3.57
23/02/2018 14:00,0.12,0.94,0.65,,1020.97,Overcast,3.34,83,3.54
23/02/2018 15:00,-0.17,0.94,0.66,,1020.61,Overcast,3.12,81,3.57
23/02/2018 16:00,-0.54,0.94,0.67,,1020.28,Overcast,2.72,77,3.41
23/02/2018 17:00,-1.1,0.73,0.69,,1020.25,Mostly Cloudy,2.19,77,3.29
23/02/2018 18:00,-1.23,0.56,0.7,,1020.16,Partly Cloudy,1.7,72,2.74
23/02/2018 19:00,-1.19,0.88,0.72,,1019.92,Mostly Cloudy,1.54,72,2.5
23/02/2018 20:00,-1.13,0.94,0.73,,1019.76,Overcast,1.59,76,2.49
23/02/2018 21:00,-1.23,0.88,0.73,,1019.89,Mostly Cloudy,1.66,81,2.68
23/02/2018 22:00,-1.05,0.88,0.72,,1019.94,Mostly Cloudy,1.6,96,2.42
23/02/2018 23:00,-1.19,0.74,0.72,,1019.97,Mostly Cloudy,1.38,97,2.31
24/02/2018 00:00,-1.26,0.74,0.74,,1020.34,Mostly Cloudy,0.96,91,1.94
24/02/2018 01:00,-1.49,0.61,0.74,,1020.27,Mostly Cloudy,0.54,89,1.75
24/02/2018 02:00,-1.86,0.31,0.77,,1020.34,Partly Cloudy,-0.2,80,1.42
24/02/2018 03:00,-0.66,0,0.79,,1020.27,Clear,-0.66,75,1.33
24/02/2018 04:00,-3.1,0,0.81,,1020.37,Clear,-0.92,75,1.69
24/02/2018 05:00,-3.59,0,0.81,,1020.4,Clear,-1.21,76,1.8
24/02/2018 06:00,-3.51,0.05,0.8,,1020.47,Clear,-1.29,78,1.67
24/02/2018 07:00,-4.03,0.05,0.8,,1020.98,Clear,-1.48,79,1.89
24/02/2018 08:00,-3.39,0.09,0.8,,1021.63,Clear,-0.78,81,2.03
24/02/2018 09:00,-2.27,0.15,0.76,,1021.88,Clear,1.02,81,2.99
24/02/2018 10:00,-1.61,0.31,0.69,,1022.12,Partly Cloudy,2.33,84,4.31
24/02/2018 11:00,-0.8,0.15,0.65,,1022.4,Clear,3.08,86,4.5
24/02/2018 12:00,0.81,0.22,0.57,,1022.37,Clear,4.25,87,4.22
24/02/2018 13:00,1.67,0,0.51,,1022.28,Clear,5.28,83,5.04
24/02/2018 14:00,1.97,0,0.5,,1022.21,Clear,5.29,86,4.44
24/02/2018 15:00,1.98,0,0.51,,1022.4,Clear,5.18,83,4.18
24/02/2018 16:00,0.94,0,0.55,,1022.34,Clear,4.53,85,4.62
24/02/2018 17:00,0.52,0,0.6,,1022.46,Clear,3.94,78,4.06
24/02/2018 18:00,-0.33,0,0.66,,1022.86,Clear,3.02,79,3.64
24/02/2018 19:00,-0.66,0,0.71,,1023.28,Clear,2.69,71,3.52
24/02/2018 20:00,-1.03,0,0.75,,1023.64,Clear,2.58,72,3.87
24/02/2018 21:00,-1.38,0.13,0.76,,1024.16,Clear,2.37,78,4.02
24/02/2018 22:00,-1.87,0.31,0.76,,1024.62,Partly Cloudy,2.1,85,4.26
24/02/2018 23:00,-2.1,0.15,0.74,,1025.05,Clear,1.66,88,3.77
25/02/2018 00:00,-2.28,0.22,0.74,,1025.32,Clear,1.22,87,3.29
25/02/2018 01:00,-2.49,0.05,0.73,,1025.49,Clear,0.83,87,3
25/02/2018 02:00,-2.76,0.05,0.75,,1025.79,Clear,0.47,84,2.81
25/02/2018 03:00,-2.72,0,0.75,,1025.88,Clear,0.06,87,2.28
25/02/2018 04:00,-2.97,0.13,0.75,,1026.22,Clear,-0.31,84,2.12
25/02/2018 05:00,-3.44,0.06,0.74,,1026.54,Clear,-0.46,75,2.38
25/02/2018 06:00,-3.79,0,0.76,,1026.9,Clear,-0.86,68,2.28
25/02/2018 07:00,-4.04,0.05,0.76,,1027.24,Clear,-1.08,73,2.27
25/02/2018 08:00,-3.88,0.05,0.74,,1027.69,Clear,-0.5,69,2.77
25/02/2018 09:00,-3.18,0.05,0.69,,1028.05,Clear,0.83,77,3.89
25/02/2018 10:00,-2.03,0.05,0.64,,1028.46,Clear,1.81,84,3.95
25/02/2018 11:00,-0.91,0.05,0.61,,1028.64,Clear,2.56,77,3.65
25/02/2018 12:00,-0.36,0.05,0.59,,1028.69,Clear,3.22,86,4.06
25/02/2018 13:00,-0.24,0.05,0.57,,1028.72,Clear,3.32,79,4.06
25/02/2018 14:00,0.26,0,0.51,,1028.5,Clear,3.46,83,3.54
25/02/2018 15:00,-0.15,0,0.49,,1028.36,Clear,3.4,76,4.06
25/02/2018 16:00,-0.92,0,0.5,,1028.54,Clear,2.69,75,3.93
25/02/2018 17:00,-1.26,0,0.51,,1028.77,Clear,1.72,74,2.79
25/02/2018 18:00,-2.34,0,0.55,,1029.24,Clear,0.57,71,2.49
25/02/2018 19:00,-3.21,0,0.59,,1029.28,Clear,-0.14,59,2.51
25/02/2018 20:00,-4.04,0,0.64,,1029.59,Clear,-0.49,55,2.95
25/02/2018 21:00,-3.99,0,0.66,,1029.63,Clear,-0.46,53,2.93
25/02/2018 22:00,-3.76,0,0.67,,1029.74,Clear,-0.24,63,2.97
25/02/2018 23:00,-3.85,0.61,0.67,,1029.98,Mostly Cloudy,-0.11,67,3.26
26/02/2018 00:00,-3.62,0.82,0.64,,1030.42,Mostly Cloudy,0.24,72,3.49
26/02/2018 01:00,-3.32,0.73,0.64,,1030.45,Mostly Cloudy,0.12,66,2.95
26/02/2018 02:00,-3.54,0.73,0.64,,1030.35,Mostly Cloudy,-0.02,69,3.02
26/02/2018 03:00,-3.93,0.73,0.6,,1030.56,Mostly Cloudy,-0.21,70,3.21
26/02/2018 04:00,-4.34,0.86,0.6,,1030.82,Mostly Cloudy,-0.32,68,3.55
26/02/2018 05:00,-4.59,0.94,0.62,,1030.93,Overcast,-0.59,68,3.45
26/02/2018 06:00,-4.24,0.94,0.64,,1030.89,Overcast,-1.01,61,2.53
26/02/2018 07:00,-4.53,0.71,0.68,,1031.1,Mostly Cloudy,-1.22,62,2.57
26/02/2018 08:00,-4.37,0.94,0.72,,1031.42,Overcast,-1.06,72,2.59
26/02/2018 09:00,-4.14,0.38,0.75,,1031.53,Partly Cloudy,-0.93,55,2.53
26/02/2018 10:00,-4.22,0.81,0.76,,1031.76,Mostly Cloudy,-0.58,51,3.03
26/02/2018 11:00,-3.8,0.75,0.68,,1031.69,Mostly Cloudy,-0.01,61,3.34
26/02/2018 12:00,-3.14,0.6,0.63,snow,1031.57,Mostly Cloudy,0.6,69,3.44
26/02/2018 13:00,-3.71,0.44,0.62,,1031.35,Partly Cloudy,0.64,60,4.32
26/02/2018 14:00,-3.4,0.6,0.67,,1030.96,Mostly Cloudy,0.41,54,3.47
26/02/2018 15:00,-3.56,0.67,0.66,,1030.66,Mostly Cloudy,0.37,57,3.62
26/02/2018 16:00,-3.53,0.59,0.61,snow,1030.4,Partly Cloudy,0.26,56,3.41
26/02/2018 17:00,-3.95,0.44,0.66,snow,1030.34,Partly Cloudy,-0.32,50,3.08
26/02/2018 18:00,-4.69,0.52,0.71,snow,1030.13,Partly Cloudy,-0.93,39,3.07
26/02/2018 19:00,-4.88,0.42,0.78,,1030.06,Partly Cloudy,-1.5,26,2.57
26/02/2018 20:00,-5.37,0.52,0.82,,1029.74,Partly Cloudy,-2.02,29,2.45
26/02/2018 21:00,-6.11,0.62,0.79,,1029.54,Mostly Cloudy,-2.33,32,2.81
26/02/2018 22:00,-6.08,0.67,0.77,,1029.5,Mostly Cloudy,-2.29,30,2.82
26/02/2018 23:00,-5.52,0.15,0.77,,1029.13,Clear,-2.67,40,1.96
27/02/2018 00:00,-5.62,0.44,0.77,,1029.05,Partly Cloudy,-2.53,32,2.16
27/02/2018 01:00,-6.05,0.46,0.8,,1028.52,Partly Cloudy,-2.68,26,2.37
27/02/2018 02:00,-6.62,0.75,0.83,,1028.06,Mostly Cloudy,-3.02,18,2.52
27/02/2018 03:00,-6.54,0.75,0.86,,1027.45,Mostly Cloudy,-3.46,10,2.04
27/02/2018 04:00,-6.77,0.62,0.88,,1026.84,Mostly Cloudy,-3.61,8,2.08
27/02/2018 05:00,-6.1,0.33,0.89,,1026.37,Partly Cloudy,-3.93,11,1.43
27/02/2018 06:00,-7.05,0.11,0.9,,1025.94,Clear,-4.39,4,1.66
27/02/2018 07:00,-6.85,0.15,0.9,,1025.78,Clear,-4.55,13,1.45
27/02/2018 08:00,-6.69,0.54,0.9,,1025.5,Partly Cloudy,-3.95,5,1.75
27/02/2018 09:00,-5.33,0.54,0.84,,1025.23,Partly Cloudy,-2.14,16,2.3
27/02/2018 10:00,-4.14,0.29,0.82,,1024.72,Partly Cloudy,-1.16,32,2.28
27/02/2018 11:00,-3.82,0.59,0.77,,1024.47,Partly Cloudy,-0.78,55,2.39
27/02/2018 12:00,-3.72,0.75,0.74,,1024.15,Mostly Cloudy,-0.35,59,2.78
27/02/2018 13:00,-3.28,0.67,0.72,,1023.65,Mostly Cloudy,-0.42,66,2.28
27/02/2018 14:00,-3.29,0.67,0.75,,1023.31,Mostly Cloudy,-0.51,87,2.19
27/02/2018 15:00,-2.82,0.67,0.64,,1022.4,Mostly Cloudy,-0.29,82,2.02
27/02/2018 16:00,-3.14,0.6,0.59,snow,1022.25,Mostly Cloudy,0.06,76,2.68
27/02/2018 17:00,-3.56,0.44,0.62,snow,1021.94,Partly Cloudy,-0.93,61,2.02
27/02/2018 18:00,-2.05,0.05,0.65,,1021.58,Clear,-2.05,58,1.16
27/02/2018 19:00,-2.75,0.11,0.67,,1021.35,Clear,-2.75,37,1.02
27/02/2018 20:00,-3.43,0.05,0.71,,1021.22,Clear,-3.43,21,1.01
27/02/2018 21:00,-3.76,0.11,0.74,,1020.92,Clear,-3.76,40,0.89
27/02/2018 22:00,-4.33,0.15,0.79,,1020.55,Clear,-4.33,24,0.76
27/02/2018 23:00,-4.57,0.36,0.83,,1020.2,Partly Cloudy,-4.57,21,1.11
28/02/2018 00:00,-5.11,0.36,0.84,,1019.64,Partly Cloudy,-5.11,19,0.91
28/02/2018 01:00,-5.21,0.25,0.88,,1019.38,Partly Cloudy,-5.21,18,1.08
28/02/2018 02:00,-4.79,0.59,0.9,,1018.93,Partly Cloudy,-4.79,47,1.3
28/02/2018 03:00,-4.48,0.75,0.91,,1018.61,Mostly Cloudy,-4.48,69,0.71
28/02/2018 04:00,-4.58,0.43,0.89,,1018.21,Partly Cloudy,-4.58,60,0.9
28/02/2018 05:00,-4.63,0.67,0.88,,1018.28,Mostly Cloudy,-4.63,103,0.63
28/02/2018 06:00,-5.16,0.62,0.91,,1018.27,Mostly Cloudy,-5.16,113,0.49
28/02/2018 07:00,-5.37,0.58,0.88,,1018.42,Partly Cloudy,-5.37,74,0.95
28/02/2018 08:00,-4.83,0.5,0.87,,1018.49,Partly Cloudy,-4.83,74,1.01
28/02/2018 09:00,-5.87,0.58,0.83,,1018.67,Partly Cloudy,-3.82,81,1.38
28/02/2018 10:00,-6.24,0.58,0.76,,1018.64,Partly Cloudy,-3.06,84,2.17
28/02/2018 11:00,-6.65,0.94,0.76,,1018.67,Foggy,-2.76,92,2.83
28/02/2018 12:00,-7.55,0.81,0.73,snow,1018.52,Mostly Cloudy,-2.48,98,4.3
28/02/2018 13:00,-7.14,0.75,0.64,snow,1017.89,Mostly Cloudy,-1.98,97,4.6
28/02/2018 14:00,-7.47,0.81,0.65,sleet,1016.91,Mostly Cloudy,-2.17,84,4.74
28/02/2018 15:00,-7.64,0.67,0.65,snow,1016.47,Mostly Cloudy,-2.49,79,4.42
28/02/2018 16:00,-8.5,0.67,0.72,snow,1015.47,Mostly Cloudy,-3.23,64,4.34
28/02/2018 17:00,-9.58,0.67,0.76,snow,1014.78,Mostly Cloudy,-3.96,64,4.57
28/02/2018 18:00,-10.62,0.75,0.8,,1014.67,Mostly Cloudy,-4.81,59,4.56
28/02/2018 19:00,-10.29,0.67,0.8,,1013.88,Mostly Cloudy,-5.04,60,3.78
28/02/2018 20:00,-10.19,0.75,0.81,,1014.02,Mostly Cloudy,-4.8,66,4.01
28/02/2018 21:00,-9.69,0.81,0.76,,1013.25,Mostly Cloudy,-4.23,72,4.27
28/02/2018 22:00,-9.83,0.94,0.74,,1012.21,Overcast,-4.22,74,4.48
28/02/2018 23:00,-9.66,0.94,0.74,,1011.57,Overcast,-4.16,75,4.34
01/03/2018 00:00,-9.81,0.94,0.72,,1010.64,Overcast,-4.18,72,4.52
01/03/2018 01:00,-9.94,0.86,0.72,,1009.91,Mostly Cloudy,-4.22,70,4.62
01/03/2018 02:00,-10.18,0.94,0.72,,1009.22,Overcast,-4.14,72,5.13
01/03/2018 03:00,-9.92,1,0.74,,1008.21,Overcast,-4.07,71,4.88
01/03/2018 04:00,-10.19,1,0.75,,1007.04,Overcast,-4.09,73,5.25
01/03/2018 05:00,-10.51,1,0.76,snow,1006.54,Overcast,-4.17,71,5.6
01/03/2018 06:00,-10.42,0.94,0.78,snow,1005.54,Overcast,-4.27,76,5.24
01/03/2018 07:00,-10.49,1,0.8,,1005.14,Overcast,-4.32,71,5.28
01/03/2018 08:00,-10.26,1,0.8,,1004.44,Overcast,-4.1,78,5.35
01/03/2018 09:00,-10.19,1,0.84,,1003.97,Overcast,-4.22,73,5
01/03/2018 10:00,-9.69,0.87,0.89,snow,1003.14,Mostly Cloudy,-4.03,71,4.61
01/03/2018 11:00,-9.2,0.94,0.86,snow,1002.82,Overcast,-3.68,76,4.52
01/03/2018 12:00,-9,0.94,0.86,snow,1001.89,Overcast,-3.31,76,4.92
01/03/2018 13:00,-8.61,0.94,0.87,,1000.94,Overcast,-3.1,85,4.73
01/03/2018 14:00,-7.77,0.94,0.85,,1000.23,Overcast,-2.52,78,4.55
01/03/2018 15:00,-7.69,1,0.82,,999.3,Overcast,-2.04,76,5.36
01/03/2018 16:00,-6.93,1,0.76,snow,998.86,Overcast,-1.48,78,5.28
01/03/2018 17:00,-6.54,1,0.72,,998.13,Overcast,-1.04,82,5.57
01/03/2018 18:00,-5.86,0.94,0.69,,998.09,Overcast,-0.49,84,5.57
01/03/2018 19:00,-5.87,0.94,0.67,,997.69,Overcast,-0.28,80,6.12
01/03/2018 20:00,-5.5,0.88,0.66,snow,997.5,Mostly Cloudy,-0.27,80,5.44
01/03/2018 21:00,-5.86,0.73,0.7,,997.26,Mostly Cloudy,-0.43,88,5.72
01/03/2018 22:00,-5.89,0.33,0.72,,997,Partly Cloudy,-0.56,82,5.5
01/03/2018 23:00,-6.41,0.33,0.74,,996.64,Partly Cloudy,-0.88,77,5.71
02/03/2018 00:00,-6.19,0.51,0.74,snow,996.34,Partly Cloudy,-0.85,73,5.36
02/03/2018 01:00,-6.62,0.64,0.74,snow,995.81,Mostly Cloudy,-0.96,69,5.89
02/03/2018 02:00,-6.54,0.94,0.74,snow,995.44,Overcast,-1.07,74,5.5
02/03/2018 03:00,-6.66,0.94,0.74,snow,995.17,Possible Light Snow,-1.09,79,5.66
02/03/2018 04:00,-6.9,0.94,0.76,,994.41,Overcast,-1.26,75,5.73
02/03/2018 05:00,-7.24,0.94,0.77,snow,993.87,Overcast,-1.43,72,5.95
02/03/2018 06:00,-7.16,0.94,0.78,snow,993.71,Overcast,-1.5,68,5.62
02/03/2018 07:00,-7.76,0.94,0.79,,993.71,Overcast,-1.63,69,6.49
02/03/2018 08:00,-7.38,0.94,0.79,,993.53,Overcast,-1.61,73,5.78
02/03/2018 09:00,-7.6,1,0.81,,993.83,Overcast,-1.76,67,5.84
02/03/2018 10:00,-7.53,0.94,0.83,,994.07,Overcast,-1.72,74,5.79
02/03/2018 11:00,-6.97,1,0.82,snow,993.71,Overcast,-1.57,79,5.15
02/03/2018 12:00,-6.86,1,0.81,snow,993.66,Overcast,-1.48,78,5.16
02/03/2018 13:00,-6.81,1,0.83,,993.57,Overcast,-1.54,81,4.95
02/03/2018 14:00,-6.09,1,0.84,,993.37,Overcast,-1.52,82,3.92
02/03/2018 15:00,-5.46,1,0.86,,993.27,Overcast,-1.48,88,3.2
02/03/2018 16:00,-5.59,1,0.9,snow,993.07,Foggy,-1.62,85,3.16
02/03/2018 17:00,-5.84,1,0.92,,993.09,Foggy,-1.74,81,3.28
02/03/2018 18:00,-5.33,0.94,0.92,,993.53,Foggy,-1.61,79,2.89
02/03/2018 19:00,-5.3,1,0.93,,993.8,Foggy,-1.31,82,3.25
02/03/2018 20:00,-4.99,1,0.93,,993.97,Foggy,-0.93,83,3.43
02/03/2018 21:00,-4.72,1,0.94,,994.24,Foggy,-0.84,92,3.23
02/03/2018 22:00,-4.36,1,0.94,,994.3,Foggy,-0.49,84,3.31
02/03/2018 23:00,-4.07,1,0.94,,994.1,Foggy,-0.34,93,3.19
03/03/2018 00:00,-3.61,1,0.95,,993.87,Foggy,-0.05,89,3.05
03/03/2018 01:00,-3.52,1,0.94,,993.69,Foggy,0.17,87,3.25
03/03/2018 02:00,-2.69,1,0.95,,993.66,Foggy,0.41,89,2.65
03/03/2018 03:00,-2.41,1,0.95,,993.03,Foggy,0.61,86,2.61
03/03/2018 04:00,-2.13,1,0.96,,992.59,Foggy,0.68,85,2.41
03/03/2018 05:00,-1.69,1,0.96,,992.77,Foggy,0.83,88,2.18
03/03/2018 06:00,-1.66,1,0.96,snow,992.46,Foggy,0.97,86,2.29
03/03/2018 07:00,-1.32,1,0.96,snow,993.36,Foggy,1.12,83,2.14
03/03/2018 08:00,-1.66,1,0.95,snow,993.47,Foggy,1.14,85,2.48
03/03/2018 09:00,-1.79,1,0.96,snow,993.73,Foggy,1.2,92,2.7
03/03/2018 10:00,-1.44,1,0.97,rain,993.93,Foggy,1.32,92,2.48
03/03/2018 11:00,-1.32,1,0.96,rain,994.24,Foggy,1.71,87,2.86
03/03/2018 12:00,-1.24,1,0.95,rain,994.1,Foggy,1.78,86,2.87
03/03/2018 13:00,-1.29,1,0.93,rain,993.97,Foggy,1.94,83,3.15
03/03/2018 14:00,-1.27,1,0.93,rain,993.47,Foggy,2.05,81,3.29
03/03/2018 15:00,-1.17,1,0.93,rain,993.19,Foggy,2.07,82,3.2
03/03/2018 16:00,-1.47,1,0.93,rain,992.99,Foggy,2.01,76,3.5
03/03/2018 17:00,-1.58,1,0.94,rain,992.83,Foggy,1.87,79,3.42
03/03/2018 18:00,-1.2,1,0.95,rain,992.77,Foggy,1.99,79,3.12
03/03/2018 19:00,-1.16,1,0.94,rain,993.33,Foggy,2.1,86,3.22
03/03/2018 20:00,-0.76,1,0.94,rain,992.89,Foggy,2.27,86,2.98
03/03/2018 21:00,-0.55,0.94,0.94,rain,992.82,Foggy,2.54,93,3.13
03/03/2018 22:00,0.32,0.88,0.94,rain,992.51,Foggy,2.77,102,2.45
03/03/2018 23:00,0.51,0.74,0.94,rain,992.41,Foggy,2.49,107,1.94
04/03/2018 00:00,0.55,0.61,0.95,rain,992.8,Foggy,2.23,114,1.66
04/03/2018 01:00,0.77,0.75,0.95,rain,992.7,Foggy,2.32,112,1.58
04/03/2018 02:00,2.53,0.53,0.96,rain,992.36,Foggy,2.53,109,1.2
04/03/2018 03:00,1.64,0.8,0.95,rain,992.03,Foggy,2.79,107,1.36
04/03/2018 04:00,2.73,0.48,0.96,rain,991.74,Foggy,2.73,112,0.89
04/03/2018 05:00,2.84,0.56,0.96,rain,991.27,Foggy,2.84,112,0.87
04/03/2018 06:00,3.19,0.75,0.97,rain,991.24,Foggy,3.19,143,1.09
04/03/2018 07:00,2.24,0.86,0.96,,991.08,Foggy,3.59,141,1.58
04/03/2018 08:00,2.78,0.67,0.96,,991.21,Mostly Cloudy,4.15,137,1.65
04/03/2018 09:00,4.01,0.74,0.96,rain,990.94,Mostly Cloudy,5.39,147,1.82
04/03/2018 10:00,5.43,0.74,0.92,rain,990.84,Mostly Cloudy,6.91,157,2.19
04/03/2018 11:00,6.23,0.88,0.88,,990.77,Mostly Cloudy,7.39,149,1.92
04/03/2018 12:00,6.33,0.8,0.87,,990.36,Mostly Cloudy,7.78,158,2.33
04/03/2018 13:00,6.87,0.48,0.85,rain,989.93,Partly Cloudy,8.12,167,2.15
04/03/2018 14:00,6.69,0.81,0.88,rain,989.54,Mostly Cloudy,7.7,149,1.81
04/03/2018 15:00,5.87,0.88,0.91,rain,989.24,Mostly Cloudy,7.02,147,1.85
04/03/2018 16:00,5.32,0.94,0.92,rain,988.97,Overcast,6.37,139,1.66
04/03/2018 17:00,5.52,0.94,0.93,rain,988.97,Overcast,5.52,121,1.32
04/03/2018 18:00,5.11,0.94,0.94,rain,988.87,Overcast,5.11,118,1.17
04/03/2018 19:00,4.92,0.81,0.95,rain,988.96,Mostly Cloudy,4.92,145,0.88
04/03/2018 20:00,4.99,0.94,0.95,rain,988.89,Overcast,4.99,150,1.14
04/03/2018 21:00,3.81,0.75,0.96,rain,988.86,Mostly Cloudy,4.85,174,1.48
04/03/2018 22:00,3.64,0.8,0.96,,988.96,Mostly Cloudy,4.79,186,1.55
